session_id,applicant_id,event_user,event_type,event_datetime
PRIEXHqfv6,pVAsmBh5M,,Ally entered underwriting,2258-10-26 15:41:49.360000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally entered underwriting,2258-10-26 15:41:49.360000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally entered underwriting,2258-10-26 15:41:49.360000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally entered underwriting,2258-10-26 15:41:49.360000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally entered underwriting,2258-10-26 15:41:49.360000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally entered underwriting,2258-10-26 15:41:49.360000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally entered underwriting,2258-10-26 15:41:49.360000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally entered underwriting,2258-10-26 15:41:49.360000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:41:51.126000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:41:51.126000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:41:51.126000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:41:51.126000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:41:51.126000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:41:51.126000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:41:51.126000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:41:51.126000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:42:19.570000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:42:19.570000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:42:19.570000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:42:19.570000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:42:19.570000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:42:19.570000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:42:19.570000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Created,2258-10-26 15:42:19.570000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Destroyed,2258-10-26 16:15:11.974000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Destroyed,2258-10-26 16:15:11.974000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Destroyed,2258-10-26 16:15:11.974000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Destroyed,2258-10-26 16:15:11.974000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Destroyed,2258-10-26 16:15:11.974000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Destroyed,2258-10-26 16:15:11.974000+00:00
PRIEXHqfv6,pVAsmBh5M,,Video Session Connection Destroyed,2258-10-26 16:15:11.974000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally submitted test results,2258-10-26 16:15:27.095000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally submitted test results,2258-10-26 16:15:27.095000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally submitted test results,2258-10-26 16:15:27.095000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally submitted test results,2258-10-26 16:15:27.095000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally submitted test results,2258-10-26 16:15:27.095000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally submitted test results,2258-10-26 16:15:27.095000+00:00
PRIEXHqfv6,pVAsmBh5M,,Ally submitted test results,2258-10-26 16:15:27.095000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:04.298000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:04.298000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:04.298000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:04.298000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:04.298000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:04.298000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:07.791000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:07.791000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:07.791000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:07.791000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:07.791000+00:00
PRIEXHqfv6,pVAsmBh5M,,Applicant entered underwriting,2258-10-26 20:37:07.791000+00:00
5kTlMSmfvN,owoh6PHpL,,Underwriting Created,2258-03-12 20:25:11.846000+00:00
5kTlMSmfvN,owoh6PHpL,,Ally entered underwriting,2258-03-13 16:19:49.287000+00:00
5kTlMSmfvN,owoh6PHpL,,Video Session Connection Created,2258-03-13 16:19:52.136000+00:00
5kTlMSmfvN,owoh6PHpL,,Video Session Connection Created,2258-03-13 16:21:20.593000+00:00
5kTlMSmfvN,owoh6PHpL,,Video Session Connection Created,2258-03-13 21:50:41.135000+00:00
5kTlMSmfvN,owoh6PHpL,,Video Session Connection Created,2258-03-13 21:52:09.688000+00:00
5kTlMSmfvN,owoh6PHpL,,Video Session Connection Created,2258-03-13 21:53:09.698000+00:00
5kTlMSmfvN,owoh6PHpL,,Video Session Connection Created,2258-03-13 21:54:12.768000+00:00
5kTlMSmfvN,owoh6PHpL,,Video Session Connection Created,2258-03-13 23:07:11.766000+00:00
5kTlMSmfvN,owoh6PHpL,,Ally submitted test results,2258-03-13 23:09:18.964000+00:00
5kTlMSmfvN,owoh6PHpL,,Applicant entered underwriting,2258-03-20 20:22:00.977000+00:00
5kTlMSmfvN,owoh6PHpL,,Applicant entered underwriting,2258-03-20 20:25:31.326000+00:00
5kTlMSmfvN,owoh6PHpL,,Applicant entered underwriting,2258-03-23 10:06:56.630000+00:00
5kTlMSmfvN,owoh6PHpL,,Applicant entered underwriting,2258-05-06 16:18:22.674000+00:00
5kTlMSmfvN,owoh6PHpL,,Applicant entered underwriting,2258-05-06 23:24:31.684000+00:00
bXHlAu5hDl,MxGc0yHLv,,Underwriting Created,2259-03-18 23:28:13.876000+00:00
bXHlAu5hDl,MxGc0yHLv,,Underwriting Created,2259-03-18 23:28:13.876000+00:00
bXHlAu5hDl,MxGc0yHLv,,Underwriting Created,2259-03-18 23:28:13.876000+00:00
bXHlAu5hDl,MxGc0yHLv,,Underwriting Created,2259-03-18 23:28:13.876000+00:00
bXHlAu5hDl,MxGc0yHLv,,Underwriting Created,2259-03-18 23:28:13.876000+00:00
bXHlAu5hDl,MxGc0yHLv,,Applicant entered underwriting,2259-03-19 14:56:37.753000+00:00
bXHlAu5hDl,MxGc0yHLv,,Applicant entered underwriting,2259-03-19 14:56:37.753000+00:00
bXHlAu5hDl,MxGc0yHLv,,Applicant entered underwriting,2259-03-19 14:56:37.753000+00:00
bXHlAu5hDl,MxGc0yHLv,,Applicant entered underwriting,2259-03-19 14:56:37.753000+00:00
bXHlAu5hDl,MxGc0yHLv,,Ally entered underwriting,2259-03-19 15:00:49.187000+00:00
bXHlAu5hDl,MxGc0yHLv,,Ally entered underwriting,2259-03-19 15:00:49.187000+00:00
bXHlAu5hDl,MxGc0yHLv,,Ally entered underwriting,2259-03-19 15:00:49.187000+00:00
bXHlAu5hDl,MxGc0yHLv,,Ally submitted test results,2259-03-19 15:35:17.076000+00:00
bXHlAu5hDl,MxGc0yHLv,,Ally submitted test results,2259-03-19 15:35:17.076000+00:00
bXHlAu5hDl,MxGc0yHLv,,Ally submitted test results,2259-03-19 15:35:17.076000+00:00
5qTxgUKh91,aG0tWVizV,,Underwriting Created,2258-04-22 17:30:33.200000+00:00
5qTxgUKh91,aG0tWVizV,,Ally entered underwriting,2258-04-28 18:31:10.770000+00:00
5qTxgUKh91,aG0tWVizV,,Video Session Connection Created,2258-04-28 18:31:12.144000+00:00
5qTxgUKh91,aG0tWVizV,,Video Session Connection Created,2258-04-28 19:03:41.417000+00:00
5qTxgUKh91,aG0tWVizV,,Video Session Connection Created,2258-04-29 15:09:50.176000+00:00
5qTxgUKh91,aG0tWVizV,,Ally submitted test results,2258-04-29 15:12:30.144000+00:00
5qTxgUKh91,aG0tWVizV,,Applicant entered underwriting,2258-05-01 21:52:10.912000+00:00
5qTxgUKh91,aG0tWVizV,,Applicant entered underwriting,2258-05-01 21:53:11.258000+00:00
5qTxgUKh91,aG0tWVizV,,Applicant entered underwriting,2258-05-04 20:28:23.262000+00:00
5qTxgUKh91,aG0tWVizV,,Applicant entered underwriting,2258-05-04 20:42:50.920000+00:00
5qTxgUKh91,aG0tWVizV,,Applicant entered underwriting,2258-05-08 19:26:01.004000+00:00
9jUzKuZh7P,0E3C3lTpN,,Underwriting Created,2259-06-01 19:29:04.387000+00:00
9jUzKuZh7P,0E3C3lTpN,,Underwriting Created,2259-06-01 19:29:04.387000+00:00
9jUzKuZh7P,0E3C3lTpN,,Underwriting Created,2259-06-01 19:29:04.387000+00:00
9jUzKuZh7P,0E3C3lTpN,,Underwriting Created,2259-06-01 19:29:04.387000+00:00
9jUzKuZh7P,0E3C3lTpN,,Underwriting Created,2259-06-01 19:29:04.387000+00:00
9jUzKuZh7P,0E3C3lTpN,,Underwriting Created,2259-06-01 19:29:04.387000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 14:52:01.816000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 14:52:01.816000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 14:52:01.816000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 14:52:01.816000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 14:52:43.551000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 14:52:43.551000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 14:52:43.551000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 14:52:43.551000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:03:39.080000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:03:39.080000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:03:39.080000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:36:59.830000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:36:59.830000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:36:59.830000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:37:19.877000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:37:19.877000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-17 15:37:19.877000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-18 14:32:32.924000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-18 14:32:32.924000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-18 14:32:33.665000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-18 14:32:33.665000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-18 14:33:05.805000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-18 14:33:05.805000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-18 14:36:04.299000+00:00
9jUzKuZh7P,0E3C3lTpN,,Applicant entered underwriting,2259-06-18 14:36:04.299000+00:00
9jUzKuZh7P,0E3C3lTpN,,Video Session Connection Created,2259-06-18 15:01:07.384000+00:00
9jUzKuZh7P,0E3C3lTpN,,Video Session Connection Created,2259-06-18 15:01:07.384000+00:00
9jUzKuZh7P,0E3C3lTpN,,Ally entered underwriting,2259-06-18 15:01:21.809000+00:00
9jUzKuZh7P,0E3C3lTpN,,Ally entered underwriting,2259-06-18 15:01:21.809000+00:00
9jUzKuZh7P,0E3C3lTpN,,Ally submitted test results,2259-06-18 15:40:27.339000+00:00
xDFboSVh9M,AGnHjqugn,,Underwriting Created,2258-10-08 13:09:12.178000+00:00
xDFboSVh9M,AGnHjqugn,,Underwriting Created,2258-10-08 13:09:12.178000+00:00
xDFboSVh9M,AGnHjqugn,,Underwriting Created,2258-10-08 13:09:12.178000+00:00
xDFboSVh9M,AGnHjqugn,,Underwriting Created,2258-10-08 13:09:12.178000+00:00
xDFboSVh9M,AGnHjqugn,,Applicant entered underwriting,2258-10-09 13:55:28.159000+00:00
xDFboSVh9M,AGnHjqugn,,Applicant entered underwriting,2258-10-09 13:55:28.159000+00:00
xDFboSVh9M,AGnHjqugn,,Applicant entered underwriting,2258-10-09 13:55:28.159000+00:00
xDFboSVh9M,AGnHjqugn,,Applicant entered underwriting,2258-10-09 13:55:28.159000+00:00
xDFboSVh9M,AGnHjqugn,,Ally entered underwriting,2258-10-09 14:01:12.273000+00:00
xDFboSVh9M,AGnHjqugn,,Ally entered underwriting,2258-10-09 14:01:12.273000+00:00
xDFboSVh9M,AGnHjqugn,,Ally entered underwriting,2258-10-09 14:01:12.273000+00:00
xDFboSVh9M,AGnHjqugn,,Ally entered underwriting,2258-10-09 14:01:12.273000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Created,2258-10-09 14:01:14.605000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Created,2258-10-09 14:01:14.605000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Created,2258-10-09 14:01:14.605000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Created,2258-10-09 14:01:14.605000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Created,2258-10-09 14:02:13.224000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Created,2258-10-09 14:02:13.224000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Created,2258-10-09 14:02:13.224000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Created,2258-10-09 14:02:13.224000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Destroyed,2258-10-09 14:33:13.652000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Destroyed,2258-10-09 14:33:13.652000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Destroyed,2258-10-09 14:33:13.652000+00:00
xDFboSVh9M,AGnHjqugn,,Video Session Connection Destroyed,2258-10-09 14:33:13.652000+00:00
xDFboSVh9M,AGnHjqugn,,Ally submitted test results,2258-10-09 14:37:01.565000+00:00
xDFboSVh9M,AGnHjqugn,,Ally submitted test results,2258-10-09 14:37:01.565000+00:00
xDFboSVh9M,AGnHjqugn,,Ally submitted test results,2258-10-09 14:37:01.565000+00:00
xDFboSVh9M,AGnHjqugn,,Ally submitted test results,2258-10-09 14:37:01.565000+00:00
oGFJQh5hjN,MxXCJGCM9,,Underwriting Created,2259-05-20 20:44:46.388000+00:00
oGFJQh5hjN,MxXCJGCM9,,Underwriting Created,2259-05-20 20:44:46.388000+00:00
oGFJQh5hjN,MxXCJGCM9,,Underwriting Created,2259-05-20 20:44:46.388000+00:00
oGFJQh5hjN,MxXCJGCM9,,Underwriting Created,2259-05-20 20:44:46.388000+00:00
oGFJQh5hjN,MxXCJGCM9,,Underwriting Created,2259-05-20 20:44:46.388000+00:00
oGFJQh5hjN,MxXCJGCM9,,Underwriting Created,2259-05-20 20:44:46.388000+00:00
oGFJQh5hjN,MxXCJGCM9,,Underwriting Created,2259-05-20 20:44:46.388000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-22 06:38:40.190000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-22 06:38:40.190000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-22 06:38:40.190000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-22 06:38:40.190000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-22 06:38:40.190000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-22 06:38:40.190000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-27 17:51:37.062000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-27 17:51:37.062000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-27 17:51:37.062000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-27 17:51:37.062000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-27 18:15:34.230000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-27 18:15:34.230000+00:00
oGFJQh5hjN,MxXCJGCM9,,Applicant entered underwriting,2259-05-27 18:15:34.230000+00:00
oGFJQh5hjN,MxXCJGCM9,,Ally entered underwriting,2259-05-27 18:15:43.766000+00:00
oGFJQh5hjN,MxXCJGCM9,,Ally entered underwriting,2259-05-27 18:15:43.766000+00:00
oGFJQh5hjN,MxXCJGCM9,,Ally entered underwriting,2259-05-27 18:15:43.766000+00:00
oGFJQh5hjN,MxXCJGCM9,,Video Session Connection Created,2259-05-27 18:16:58.519000+00:00
oGFJQh5hjN,MxXCJGCM9,,Video Session Connection Created,2259-05-27 18:16:58.519000+00:00
oGFJQh5hjN,MxXCJGCM9,,Video Session Connection Created,2259-05-27 18:16:58.519000+00:00
oGFJQh5hjN,MxXCJGCM9,,Video Session Connection Destroyed,2259-05-27 18:37:00.427000+00:00
oGFJQh5hjN,MxXCJGCM9,,Video Session Connection Destroyed,2259-05-27 18:37:00.427000+00:00
oGFJQh5hjN,MxXCJGCM9,,Video Session Connection Destroyed,2259-05-27 18:37:00.427000+00:00
oGFJQh5hjN,MxXCJGCM9,,Ally submitted test results,2259-05-27 18:51:13.958000+00:00
oGFJQh5hjN,MxXCJGCM9,,Ally submitted test results,2259-05-27 18:51:13.958000+00:00
oGFJQh5hjN,MxXCJGCM9,,Ally submitted test results,2259-05-27 18:51:13.958000+00:00
K5inaU8s46,rlos6rh4V,,Underwriting Created,2258-12-30 17:27:52.603000+00:00
K5inaU8s46,rlos6rh4V,,Underwriting Created,2258-12-30 17:27:52.603000+00:00
K5inaU8s46,rlos6rh4V,,Underwriting Created,2258-12-30 17:27:52.603000+00:00
K5inaU8s46,rlos6rh4V,,Underwriting Created,2258-12-30 17:27:52.603000+00:00
K5inaU8s46,rlos6rh4V,,Underwriting Created,2258-12-30 17:27:52.603000+00:00
K5inaU8s46,rlos6rh4V,,Underwriting Created,2258-12-30 17:27:52.603000+00:00
K5inaU8s46,rlos6rh4V,,Applicant entered underwriting,2259-01-04 16:57:47.608000+00:00
K5inaU8s46,rlos6rh4V,,Applicant entered underwriting,2259-01-04 16:57:47.608000+00:00
K5inaU8s46,rlos6rh4V,,Applicant entered underwriting,2259-01-04 16:57:47.608000+00:00
K5inaU8s46,rlos6rh4V,,Applicant entered underwriting,2259-01-04 16:57:47.608000+00:00
K5inaU8s46,rlos6rh4V,,Ally entered underwriting,2259-01-04 17:02:07.796000+00:00
K5inaU8s46,rlos6rh4V,,Ally entered underwriting,2259-01-04 17:02:07.796000+00:00
K5inaU8s46,rlos6rh4V,,Ally entered underwriting,2259-01-04 17:02:07.796000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Created,2259-01-04 17:02:11.427000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Created,2259-01-04 17:04:34.957000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Created,2259-01-04 17:04:34.957000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Created,2259-01-04 17:04:34.957000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Destroyed,2259-01-04 17:07:01.420000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Destroyed,2259-01-04 17:07:01.420000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Destroyed,2259-01-04 17:07:01.420000+00:00
K5inaU8s46,rlos6rh4V,,Applicant entered underwriting,2259-01-04 17:07:02.175000+00:00
K5inaU8s46,rlos6rh4V,,Applicant entered underwriting,2259-01-04 17:07:02.175000+00:00
K5inaU8s46,rlos6rh4V,,Applicant entered underwriting,2259-01-04 17:07:02.175000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Created,2259-01-04 17:07:02.743000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Created,2259-01-04 17:07:02.743000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Created,2259-01-04 17:07:02.743000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Destroyed,2259-01-04 17:31:54.616000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Destroyed,2259-01-04 17:31:54.616000+00:00
K5inaU8s46,rlos6rh4V,,Video Session Connection Destroyed,2259-01-04 17:31:54.616000+00:00
K5inaU8s46,rlos6rh4V,,Ally submitted test results,2259-01-04 17:35:29.720000+00:00
K5inaU8s46,rlos6rh4V,,Ally submitted test results,2259-01-04 17:35:29.720000+00:00
K5inaU8s46,rlos6rh4V,,Ally submitted test results,2259-01-04 17:35:29.720000+00:00
zQUL9SmsEj,lapFg7C7g,,Underwriting Created,2259-07-08 18:46:55.022000+00:00
1yuN6fLFw8,ANQiBnTBP,,Underwriting Created,2259-05-05 20:17:20.081000+00:00
1yuN6fLFw8,ANQiBnTBP,,Underwriting Created,2259-05-05 20:17:20.081000+00:00
1yuN6fLFw8,ANQiBnTBP,,Underwriting Created,2259-05-05 20:17:20.081000+00:00
1yuN6fLFw8,ANQiBnTBP,,Underwriting Created,2259-05-05 20:17:20.081000+00:00
1yuN6fLFw8,ANQiBnTBP,,Underwriting Created,2259-05-05 20:17:20.081000+00:00
1yuN6fLFw8,ANQiBnTBP,,Applicant entered underwriting,2259-05-05 21:01:42.812000+00:00
1yuN6fLFw8,ANQiBnTBP,,Applicant entered underwriting,2259-05-05 21:01:42.812000+00:00
1yuN6fLFw8,ANQiBnTBP,,Applicant entered underwriting,2259-05-05 21:01:42.812000+00:00
1yuN6fLFw8,ANQiBnTBP,,Applicant entered underwriting,2259-05-05 21:01:42.812000+00:00
1yuN6fLFw8,ANQiBnTBP,,Ally entered underwriting,2259-05-05 21:02:13.181000+00:00
1yuN6fLFw8,ANQiBnTBP,,Ally entered underwriting,2259-05-05 21:02:13.181000+00:00
1yuN6fLFw8,ANQiBnTBP,,Ally entered underwriting,2259-05-05 21:02:13.181000+00:00
1yuN6fLFw8,ANQiBnTBP,,Ally entered underwriting,2259-05-05 21:02:13.181000+00:00
1yuN6fLFw8,ANQiBnTBP,,Video Session Connection Created,2259-05-05 21:02:26.681000+00:00
1yuN6fLFw8,ANQiBnTBP,,Video Session Connection Created,2259-05-05 21:02:26.681000+00:00
1yuN6fLFw8,ANQiBnTBP,,Video Session Connection Created,2259-05-05 21:02:26.681000+00:00
1yuN6fLFw8,ANQiBnTBP,,Video Session Connection Created,2259-05-05 21:02:26.681000+00:00
1yuN6fLFw8,ANQiBnTBP,,Ally submitted test results,2259-05-05 21:57:07.149000+00:00
1yuN6fLFw8,ANQiBnTBP,,Ally submitted test results,2259-05-05 21:57:07.149000+00:00
1yuN6fLFw8,ANQiBnTBP,,Ally submitted test results,2259-05-05 21:57:07.149000+00:00
1yuN6fLFw8,ANQiBnTBP,,Ally submitted test results,2259-05-05 21:57:07.149000+00:00
27iP7fLFg7,85VIVPsW0,,Underwriting Created,2259-05-19 18:29:34.363000+00:00
27iP7fLFg7,85VIVPsW0,,Underwriting Created,2259-05-19 18:29:34.363000+00:00
27iP7fLFg7,85VIVPsW0,,Underwriting Created,2259-05-19 18:29:34.363000+00:00
27iP7fLFg7,85VIVPsW0,,Underwriting Created,2259-05-19 18:29:34.363000+00:00
27iP7fLFg7,85VIVPsW0,,Underwriting Created,2259-05-19 18:29:34.363000+00:00
27iP7fLFg7,85VIVPsW0,,Applicant entered underwriting,2259-05-20 18:18:18.872000+00:00
27iP7fLFg7,85VIVPsW0,,Applicant entered underwriting,2259-05-20 18:18:18.872000+00:00
27iP7fLFg7,85VIVPsW0,,Applicant entered underwriting,2259-05-20 18:18:18.872000+00:00
27iP7fLFg7,85VIVPsW0,,Applicant entered underwriting,2259-05-20 18:18:18.872000+00:00
27iP7fLFg7,85VIVPsW0,,Ally entered underwriting,2259-05-20 18:19:31.449000+00:00
27iP7fLFg7,85VIVPsW0,,Ally entered underwriting,2259-05-20 18:19:31.449000+00:00
27iP7fLFg7,85VIVPsW0,,Ally entered underwriting,2259-05-20 18:19:31.449000+00:00
27iP7fLFg7,85VIVPsW0,,Ally entered underwriting,2259-05-20 18:19:31.449000+00:00
27iP7fLFg7,85VIVPsW0,,Video Session Connection Created,2259-05-20 18:19:49.211000+00:00
27iP7fLFg7,85VIVPsW0,,Video Session Connection Created,2259-05-20 18:19:49.211000+00:00
27iP7fLFg7,85VIVPsW0,,Video Session Connection Created,2259-05-20 18:19:49.211000+00:00
27iP7fLFg7,85VIVPsW0,,Video Session Connection Created,2259-05-20 18:19:49.211000+00:00
27iP7fLFg7,85VIVPsW0,,Ally submitted test results,2259-05-20 19:16:44.069000+00:00
27iP7fLFg7,85VIVPsW0,,Ally submitted test results,2259-05-20 19:16:44.069000+00:00
27iP7fLFg7,85VIVPsW0,,Ally submitted test results,2259-05-20 19:16:44.069000+00:00
eWsJGFOFjJ,9zZt5KU9M,,Underwriting Created,2259-01-14 21:17:51.538000+00:00
